"","ec5_parent_uuid.tree","ec5_parent_uuid","ec5_uuid","created_at.stem","uploaded_at.stem","title.stem","Stem_number","Stem_distance","Angle_to_base","Angle_to_canopy","Stem_girth","created_at.tree","uploaded_at.tree","title.tree","Quarter","Distance_SamplePoint","Tree_Sp","Tag","lat_GPS_Location_tree","long_GPS_Location_tree","accuracy_GPS_Location_tree","UTM_Northing_GPS_Location_tree","UTM_Easting_GPS_Location_tree","UTM_Zone_GPS_Location_tree","Picture_ID","created_at","uploaded_at","title","Group","Date","Woodland","Transect","Sampling_point","lat_Point_GPS","long_Point_GPS","accuracy_Point_GPS","UTM_Northing_Point_GPS","UTM_Easting_Point_GPS","UTM_Zone_Point_GPS","Precentage_cover","Species_number","Max_height","Dominant_sp","Quadrat_photo"
"96","4845e0c6-3a7a-481b-99a7-363d8db0ada7","09f2dc33-1b08-4ed5-a0e0-63ac8fea7b63","24950d2c-b06c-4679-a3f7-8c1834305504","2025-10-06T13:58:12.000Z","2025-10-06T15:33:57.000Z",1,1,12,6,43,47,"2025-10-06T13:07:51.000Z","2025-10-06T15:33:56.000Z","QIV","QIV",6.5,"Betula pendula (Silver Birch)",NA,51.412738,-0.65322,14,5698337,663197,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=09f2dc33-1b08-4ed5-a0e0-63ac8fea7b63_1759756069.jpg","2025-10-06T12:23:43.000Z","2025-10-06T15:33:47.000Z","2 T1 P3","2","06/10/2025","Mann's Copse","T1","P3",51.412719,-0.653375,20,5698335,663186,"30U",5,1,120,"Common braken Pteridium aquilinum","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4845e0c6-3a7a-481b-99a7-363d8db0ada7_1759753418.jpg"
"97","4845e0c6-3a7a-481b-99a7-363d8db0ada7","9fab6d99-0734-4aea-ac25-7fc3b037e7fe","a7606863-2424-4537-9191-ca17d71d4760","2025-10-06T13:55:48.000Z","2025-10-06T15:33:49.000Z",1,1,12,7,37,37,"2025-10-06T13:06:47.000Z","2025-10-06T15:33:48.000Z","QII","QII",2.7,"Acer pseudoplatanus (Sycamore)",NA,51.412642,-0.653233,6,5698326,663196,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9fab6d99-0734-4aea-ac25-7fc3b037e7fe_1759756001.jpg","2025-10-06T12:23:43.000Z","2025-10-06T15:33:47.000Z","2 T1 P3","2","06/10/2025","Mann's Copse","T1","P3",51.412719,-0.653375,20,5698335,663186,"30U",5,1,120,"Common braken Pteridium aquilinum","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4845e0c6-3a7a-481b-99a7-363d8db0ada7_1759753418.jpg"
"98","4845e0c6-3a7a-481b-99a7-363d8db0ada7","9fab6d99-0734-4aea-ac25-7fc3b037e7fe","93c8cd63-bf73-4a4e-a452-293907b1fdd2","2025-10-06T13:56:02.000Z","2025-10-06T15:33:51.000Z",2,2,12,7,37,34,"2025-10-06T13:06:47.000Z","2025-10-06T15:33:48.000Z","QII","QII",2.7,"Acer pseudoplatanus (Sycamore)",NA,51.412642,-0.653233,6,5698326,663196,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=9fab6d99-0734-4aea-ac25-7fc3b037e7fe_1759756001.jpg","2025-10-06T12:23:43.000Z","2025-10-06T15:33:47.000Z","2 T1 P3","2","06/10/2025","Mann's Copse","T1","P3",51.412719,-0.653375,20,5698335,663186,"30U",5,1,120,"Common braken Pteridium aquilinum","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4845e0c6-3a7a-481b-99a7-363d8db0ada7_1759753418.jpg"
"99","4da13930-c886-4b06-9a2f-c0d7b4e893ca","44a3bdbf-151c-43cd-af4e-963b51dc90fa","3c984d00-9260-4d3a-8561-f1e8bdcc5e4e","2025-10-08T13:41:11.000Z","2025-10-08T13:43:36.000Z",1,1,14.6,11,44,107,"2025-10-08T13:39:04.000Z","2025-10-08T13:43:34.000Z","QIII","QIII",4,"Quercus robur (Pedunculated Oak)",NA,NA,NA,NA,NA,NA,"","","2025-10-08T13:33:40.000Z","2025-10-08T13:44:19.000Z","9 T2 P3","9","06/10/2025","Cheapside Field","T2","P3",NA,NA,NA,NA,NA,"",1,1,10,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4da13930-c886-4b06-9a2f-c0d7b4e893ca_1759930355.jpg"
"100","4da13930-c886-4b06-9a2f-c0d7b4e893ca","1be873c7-98a9-4b44-b614-2413066aa1da","df7c9ea7-2af2-4a41-a01f-9412c1c4658d","2025-10-08T13:38:07.000Z","2025-10-08T13:43:32.000Z",1,1,8.7,10,51,64,"2025-10-08T13:35:20.000Z","2025-10-08T13:43:30.000Z","QII","QII",2.5,"Quercus robur (Pedunculated Oak)",NA,NA,NA,NA,NA,NA,"","","2025-10-08T13:33:40.000Z","2025-10-08T13:44:19.000Z","9 T2 P3","9","06/10/2025","Cheapside Field","T2","P3",NA,NA,NA,NA,NA,"",1,1,10,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4da13930-c886-4b06-9a2f-c0d7b4e893ca_1759930355.jpg"
"101","4da13930-c886-4b06-9a2f-c0d7b4e893ca","b61b8e72-5a78-49e2-a43d-71531ed4be09","78833c8f-d3a9-4954-b76f-38ba8cb195c2","2025-10-08T13:43:12.000Z","2025-10-08T13:43:40.000Z",1,1,8.2,12,49,55,"2025-10-08T13:41:57.000Z","2025-10-08T13:43:38.000Z","QIV","QIV",1,"Quercus robur (Pedunculated Oak)",4559,NA,NA,NA,NA,NA,"","","2025-10-08T13:33:40.000Z","2025-10-08T13:44:19.000Z","9 T2 P3","9","06/10/2025","Cheapside Field","T2","P3",NA,NA,NA,NA,NA,"",1,1,10,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4da13930-c886-4b06-9a2f-c0d7b4e893ca_1759930355.jpg"
"102","4da13930-c886-4b06-9a2f-c0d7b4e893ca","9850ab9c-d35c-445b-a043-3eb984917dba","41664c94-476e-452f-9544-46b189f13f86","2025-10-08T13:34:43.000Z","2025-10-08T13:43:28.000Z",1,1,8,12,46,53,"2025-10-08T13:34:11.000Z","2025-10-08T13:43:26.000Z","QI","QI",5,"Acer sp. (Maple)",NA,NA,NA,NA,NA,NA,"","","2025-10-08T13:33:40.000Z","2025-10-08T13:44:19.000Z","9 T2 P3","9","06/10/2025","Cheapside Field","T2","P3",NA,NA,NA,NA,NA,"",1,1,10,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4da13930-c886-4b06-9a2f-c0d7b4e893ca_1759930355.jpg"
"103","4f46ba3e-d21b-411d-a045-508d5f87c67d","3c6b4081-b404-4666-acf6-d76659910f97","90f9e8c7-bf50-4007-b221-8b2d829de865","2025-10-06T14:07:23.000Z","2025-10-06T16:39:33.000Z",1,1,10,10,55,85,"2025-10-06T14:06:50.000Z","2025-10-06T16:39:31.000Z","QIII","QIII",3.3,"Quercus robur (Pedunculated Oak)",NA,51.412475,-0.649105,5,5698317,663484,"30U","","2025-10-06T13:58:01.000Z","2025-10-06T16:39:17.000Z","8 T1 P4","8","06/10/2025","Gunnes's Thicket","T1","P4",51.412417,-0.649086,5,5698311,663485,"30U",10,4,12,"clover","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4f46ba3e-d21b-411d-a045-508d5f87c67d_1759759061.jpg"
"104","4f46ba3e-d21b-411d-a045-508d5f87c67d","a27b9c9b-bfc6-4fd1-8ed9-3b96d48fc184","6cc5dfc4-eaf3-4d4e-9426-f9bc0343bdf8","2025-10-06T14:05:16.000Z","2025-10-06T16:39:25.000Z",1,1,10,5,71,101,"2025-10-06T14:03:50.000Z","2025-10-06T16:39:23.000Z","QII","QII",7.4,"Quercus robur (Pedunculated Oak)",5801,51.412358,-0.649092,12,5698304,663485,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=a27b9c9b-bfc6-4fd1-8ed9-3b96d48fc184_1759759423.jpg","2025-10-06T13:58:01.000Z","2025-10-06T16:39:17.000Z","8 T1 P4","8","06/10/2025","Gunnes's Thicket","T1","P4",51.412417,-0.649086,5,5698311,663485,"30U",10,4,12,"clover","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4f46ba3e-d21b-411d-a045-508d5f87c67d_1759759061.jpg"
"105","4f46ba3e-d21b-411d-a045-508d5f87c67d","2a59f28c-20a8-44c6-a02a-cd13c1a96684","4b7c5f1e-c0da-4abe-bdf7-17e52c452b68","2025-10-06T14:11:29.000Z","2025-10-06T16:39:29.000Z",1,1,10,10,58,80,"2025-10-06T14:11:03.000Z","2025-10-06T16:39:27.000Z","QIV","QIV",0.1,"Acer sp. (Maple)",NA,51.412462,-0.649067,6,5698316,663486,"30U","","2025-10-06T13:58:01.000Z","2025-10-06T16:39:17.000Z","8 T1 P4","8","06/10/2025","Gunnes's Thicket","T1","P4",51.412417,-0.649086,5,5698311,663485,"30U",10,4,12,"clover","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4f46ba3e-d21b-411d-a045-508d5f87c67d_1759759061.jpg"
"106","4f46ba3e-d21b-411d-a045-508d5f87c67d","72f808c7-247c-4cbf-86fd-7d37f9e395b6","7e6c009a-0471-40c5-bdb7-ef8868f7513a","2025-10-06T14:02:14.000Z","2025-10-06T16:39:21.000Z",1,1,10,11,54,60,"2025-10-06T13:59:58.000Z","2025-10-06T16:39:19.000Z","QI","QI",5.67,"Acer sp. (Maple)",NA,51.412422,-0.649,13,5698311,663491,"30U","","2025-10-06T13:58:01.000Z","2025-10-06T16:39:17.000Z","8 T1 P4","8","06/10/2025","Gunnes's Thicket","T1","P4",51.412417,-0.649086,5,5698311,663485,"30U",10,4,12,"clover","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4f46ba3e-d21b-411d-a045-508d5f87c67d_1759759061.jpg"
"107","4f59c016-ed9c-4c10-9cae-8278b0b943c9","c1e271d0-a45c-43bc-9f77-e85185299ea2","100d2807-1646-4719-9b76-a996aa88d645","2025-10-06T15:42:55.000Z","2025-10-06T16:17:57.000Z",1,1,14,6,51,170,"2025-10-06T15:41:53.000Z","2025-10-06T16:17:55.000Z","QIII","QIII",4.5,"Acer sp. (Maple)",NA,51.415497,-0.649079,14,5698653,663475,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c1e271d0-a45c-43bc-9f77-e85185299ea2_1759765300.jpg","2025-10-06T15:37:32.000Z","2025-10-06T16:17:45.000Z","9 T2 P2","9","06/10/2025","Cheapside Field","T2","P2",51.415517,-0.64905,13,5698655,663477,"30U",5,2,22,"Fern","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4f59c016-ed9c-4c10-9cae-8278b0b943c9_1759765005.jpg"
"108","4f59c016-ed9c-4c10-9cae-8278b0b943c9","4908cfe7-658e-4a61-b6f9-7e098bd86413","275cbce3-4c42-47de-a111-d83f91bed823","2025-10-08T13:26:26.000Z","2025-10-08T13:27:20.000Z",1,1,12,9,48,68,"2025-10-08T13:25:37.000Z","2025-10-08T13:27:18.000Z","QIV","QIV",3.8,"Acer sp. (Maple)",NA,NA,NA,NA,NA,NA,"","","2025-10-06T15:37:32.000Z","2025-10-06T16:17:45.000Z","9 T2 P2","9","06/10/2025","Cheapside Field","T2","P2",51.415517,-0.64905,13,5698655,663477,"30U",5,2,22,"Fern","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4f59c016-ed9c-4c10-9cae-8278b0b943c9_1759765005.jpg"
"109","4f59c016-ed9c-4c10-9cae-8278b0b943c9","4908cfe7-658e-4a61-b6f9-7e098bd86413","8cb6eaa0-55ad-4e97-8239-d4cef5380d0f","2025-10-08T13:26:49.000Z","2025-10-08T13:27:22.000Z",2,2,12,9,48,56,"2025-10-08T13:25:37.000Z","2025-10-08T13:27:18.000Z","QIV","QIV",3.8,"Acer sp. (Maple)",NA,NA,NA,NA,NA,NA,"","","2025-10-06T15:37:32.000Z","2025-10-06T16:17:45.000Z","9 T2 P2","9","06/10/2025","Cheapside Field","T2","P2",51.415517,-0.64905,13,5698655,663477,"30U",5,2,22,"Fern","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4f59c016-ed9c-4c10-9cae-8278b0b943c9_1759765005.jpg"
"110","4f59c016-ed9c-4c10-9cae-8278b0b943c9","35dcde81-3d37-4c69-97e2-c5df4258b58f","6a0a47d8-6017-4768-a35b-3878ee71ea2b","2025-10-06T15:38:51.000Z","2025-10-06T16:17:49.000Z",1,1,10.2,9,40,66,"2025-10-06T15:38:21.000Z","2025-10-06T16:17:47.000Z","QI","QI",5,"Quercus robur (Pedunculated Oak)",NA,51.415409,-0.649061,11,5698643,663476,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=35dcde81-3d37-4c69-97e2-c5df4258b58f_1759765098.jpg","2025-10-06T15:37:32.000Z","2025-10-06T16:17:45.000Z","9 T2 P2","9","06/10/2025","Cheapside Field","T2","P2",51.415517,-0.64905,13,5698655,663477,"30U",5,2,22,"Fern","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4f59c016-ed9c-4c10-9cae-8278b0b943c9_1759765005.jpg"
"111","4f59c016-ed9c-4c10-9cae-8278b0b943c9","71971a9f-2b61-4fd6-87f8-1cc9fb79880b","75e22bc7-2201-4b50-b134-796895156b4f","2025-10-06T15:40:48.000Z","2025-10-06T16:17:53.000Z",1,1,5.8,12,45,108,"2025-10-06T15:40:04.000Z","2025-10-06T16:17:51.000Z","QII","QII",3.8,"Quercus robur (Pedunculated Oak)",NA,51.415484,-0.649105,9,5698652,663473,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=71971a9f-2b61-4fd6-87f8-1cc9fb79880b_1759765198.jpg","2025-10-06T15:37:32.000Z","2025-10-06T16:17:45.000Z","9 T2 P2","9","06/10/2025","Cheapside Field","T2","P2",51.415517,-0.64905,13,5698655,663477,"30U",5,2,22,"Fern","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4f59c016-ed9c-4c10-9cae-8278b0b943c9_1759765005.jpg"
"112","4f59c016-ed9c-4c10-9cae-8278b0b943c9","4908cfe7-658e-4a61-b6f9-7e098bd86413","462317a0-cbc1-479c-b763-6afae2818fae","2025-10-08T13:27:12.000Z","2025-10-08T13:27:24.000Z",3,3,12,9,48,43,"2025-10-08T13:25:37.000Z","2025-10-08T13:27:18.000Z","QIV","QIV",3.8,"Acer sp. (Maple)",NA,NA,NA,NA,NA,NA,"","","2025-10-06T15:37:32.000Z","2025-10-06T16:17:45.000Z","9 T2 P2","9","06/10/2025","Cheapside Field","T2","P2",51.415517,-0.64905,13,5698655,663477,"30U",5,2,22,"Fern","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4f59c016-ed9c-4c10-9cae-8278b0b943c9_1759765005.jpg"
"113","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","e7168246-2eab-435c-942e-9b5948bc1b13","1f3882d1-4c1e-4bcd-afe2-39eace250481","2025-10-06T12:53:55.000Z","2025-10-06T15:13:50.000Z",2,2,NA,NA,NA,58,"2025-10-06T12:53:15.000Z","2025-10-06T15:13:46.000Z","QII","QII",11.29,"Betula pendula (Silver Birch)",NA,51.410079,-0.646173,5,5698057,663696,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"114","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","5ceebacb-207a-4d64-b3c5-f72fe08f7793","ceadbad6-58d1-47b7-8676-fc570486288e","2025-10-06T13:01:56.000Z","2025-10-06T15:13:58.000Z",3,3,NA,NA,NA,40,"2025-10-06T12:59:45.000Z","2025-10-06T15:13:54.000Z","QIV","QIV",9.3,"Betula pendula (Silver Birch)",NA,51.410133,-0.646207,5,5698063,663694,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"115","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","5ceebacb-207a-4d64-b3c5-f72fe08f7793","f2e7196e-4677-4bbe-acfb-485fb7e173ed","2025-10-06T13:01:12.000Z","2025-10-06T15:14:04.000Z",2,2,13.4,9,19,40,"2025-10-06T12:59:45.000Z","2025-10-06T15:13:54.000Z","QIV","QIV",9.3,"Betula pendula (Silver Birch)",NA,51.410133,-0.646207,5,5698063,663694,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"116","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","9f4cca92-b7a6-4619-8eb3-828085334627","317bcb89-61a1-471b-a30f-09ef98522ce8","2025-10-06T12:46:31.000Z","2025-10-06T15:13:40.000Z",4,4,NA,NA,NA,42,"2025-10-06T12:44:17.000Z","2025-10-06T15:13:34.000Z","QI","QI",4.92,"Betula pendula (Silver Birch)",NA,51.410077,-0.646172,5,5698057,663696,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"117","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","9f4cca92-b7a6-4619-8eb3-828085334627","4923672b-28dc-497d-a085-c422507a267a","2025-10-06T12:46:04.000Z","2025-10-06T15:13:44.000Z",2,2,15.33,3,47,85,"2025-10-06T12:44:17.000Z","2025-10-06T15:13:34.000Z","QI","QI",4.92,"Betula pendula (Silver Birch)",NA,51.410077,-0.646172,5,5698057,663696,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"118","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","e7168246-2eab-435c-942e-9b5948bc1b13","5ba67756-74ec-46e6-9fbb-a0fe5d9d909a","2025-10-06T12:54:05.000Z","2025-10-06T15:13:48.000Z",3,3,NA,NA,NA,40,"2025-10-06T12:53:15.000Z","2025-10-06T15:13:46.000Z","QII","QII",11.29,"Betula pendula (Silver Birch)",NA,51.410079,-0.646173,5,5698057,663696,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"119","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","e7168246-2eab-435c-942e-9b5948bc1b13","7172acfb-a009-47e3-954d-fe87a921a10e","2025-10-06T12:53:42.000Z","2025-10-06T15:13:52.000Z",1,1,12.9,1,51,71,"2025-10-06T12:53:15.000Z","2025-10-06T15:13:46.000Z","QII","QII",11.29,"Betula pendula (Silver Birch)",NA,51.410079,-0.646173,5,5698057,663696,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"120","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","9f4cca92-b7a6-4619-8eb3-828085334627","bb4fd5ef-58bd-473e-b52e-fd222687fb81","2025-10-06T12:46:42.000Z","2025-10-06T15:13:42.000Z",5,5,NA,NA,NA,42,"2025-10-06T12:44:17.000Z","2025-10-06T15:13:34.000Z","QI","QI",4.92,"Betula pendula (Silver Birch)",NA,51.410077,-0.646172,5,5698057,663696,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"121","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","5ceebacb-207a-4d64-b3c5-f72fe08f7793","39e043d3-e61d-4d35-91e1-ae9655987789","2025-10-06T13:00:53.000Z","2025-10-06T15:13:56.000Z",1,1,NA,NA,NA,50,"2025-10-06T12:59:45.000Z","2025-10-06T15:13:54.000Z","QIV","QIV",9.3,"Betula pendula (Silver Birch)",NA,51.410133,-0.646207,5,5698063,663694,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"122","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","5ceebacb-207a-4d64-b3c5-f72fe08f7793","f325f289-c136-4f70-af7e-b5cc840609e4","2025-10-06T13:03:10.000Z","2025-10-06T15:14:01.000Z",4,4,NA,NA,NA,60,"2025-10-06T12:59:45.000Z","2025-10-06T15:13:54.000Z","QIV","QIV",9.3,"Betula pendula (Silver Birch)",NA,51.410133,-0.646207,5,5698063,663694,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"123","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","9f4cca92-b7a6-4619-8eb3-828085334627","ed5c2af6-d2e7-42bc-9c29-09b8b4e09054","2025-10-06T12:46:14.000Z","2025-10-06T15:13:38.000Z",3,3,NA,NA,NA,47,"2025-10-06T12:44:17.000Z","2025-10-06T15:13:34.000Z","QI","QI",4.92,"Betula pendula (Silver Birch)",NA,51.410077,-0.646172,5,5698057,663696,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"124","50e0accd-db8b-4bec-ab9e-55e3f55a53e4","9f4cca92-b7a6-4619-8eb3-828085334627","c80177a2-d856-4366-be45-fe63a380f8de","2025-10-06T12:45:51.000Z","2025-10-06T15:13:36.000Z",1,1,NA,NA,NA,100,"2025-10-06T12:44:17.000Z","2025-10-06T15:13:34.000Z","QI","QI",4.92,"Betula pendula (Silver Birch)",NA,51.410077,-0.646172,5,5698057,663696,"30U","","2025-10-06T12:42:07.000Z","2025-10-06T15:13:32.000Z","Group 5 T1 P2","Group 5","06/10/2025","Elms Slope","T1","P2",51.41009,-0.646146,5,5698059,663698,"30U",2,3,7,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50e0accd-db8b-4bec-ab9e-55e3f55a53e4_1759754521.jpg"
"125","52715b24-5a83-4cdc-a49a-63eb15b5c7b9","d849f9f9-568a-48c7-ab06-94ce7f55b2a4","0de86edf-a166-401e-8aee-b11241c90395","2025-10-06T14:10:24.000Z","2025-10-06T16:30:12.000Z",1,1,10,9,58,58,"2025-10-06T14:09:53.000Z","2025-10-06T16:30:10.000Z","QII","QII",4.8,"Sorbus aucuparia (Rowan)",NA,51.414593,-0.645084,22,5698562,663756,"30U","","2025-10-06T13:46:36.000Z","2025-10-06T16:29:59.000Z","3 T1 P2","3","06/10/2025","Nash's Copse","T1","P2",51.414629,-0.645099,4,5698566,663755,"30U",90,7,10,"moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=52715b24-5a83-4cdc-a49a-63eb15b5c7b9_1759758393.jpg"
"126","52715b24-5a83-4cdc-a49a-63eb15b5c7b9","5c82ed7f-3288-43ec-9ae4-c389d4080945","987251e8-e8cc-465b-b4e7-1c75d79b1d27","2025-10-06T14:04:20.000Z","2025-10-06T16:34:52.000Z",1,1,10,6,69,66,"2025-10-06T14:03:14.000Z","2025-10-06T16:30:01.000Z","QIV","QIV",6.9,"Salix sp. (Willow)",NA,51.414725,-0.644909,20,5698577,663768,"30U","","2025-10-06T13:46:36.000Z","2025-10-06T16:29:59.000Z","3 T1 P2","3","06/10/2025","Nash's Copse","T1","P2",51.414629,-0.645099,4,5698566,663755,"30U",90,7,10,"moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=52715b24-5a83-4cdc-a49a-63eb15b5c7b9_1759758393.jpg"
"127","52715b24-5a83-4cdc-a49a-63eb15b5c7b9","701ddd71-4b00-4231-88fd-9f2bf24c70de","38bd6970-1351-426e-9310-8551a404df31","2025-10-06T14:07:38.000Z","2025-10-06T16:34:55.000Z",1,1,10,7,49,42,"2025-10-06T14:06:55.000Z","2025-10-06T16:30:07.000Z","QIII","QIII",7.7,"Acer pseudoplatanus (Sycamore)",NA,51.414718,-0.64508,28,5698575,663756,"30U","","2025-10-06T13:46:36.000Z","2025-10-06T16:29:59.000Z","3 T1 P2","3","06/10/2025","Nash's Copse","T1","P2",51.414629,-0.645099,4,5698566,663755,"30U",90,7,10,"moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=52715b24-5a83-4cdc-a49a-63eb15b5c7b9_1759758393.jpg"
