"","ec5_parent_uuid","ec5_uuid","created_at.tree","uploaded_at.tree","title.tree","Quarter","Distance_SamplePoint","Tree_Sp","Tag","lat_GPS_Location_tree","long_GPS_Location_tree","accuracy_GPS_Location_tree","UTM_Northing_GPS_Location_tree","UTM_Easting_GPS_Location_tree","UTM_Zone_GPS_Location_tree","Picture_ID","created_at.transect","uploaded_at.transect","title.transect","Group","Date","Woodland","Transect","Sampling_point","lat_Point_GPS","long_Point_GPS","accuracy_Point_GPS","UTM_Northing_Point_GPS","UTM_Easting_Point_GPS","UTM_Zone_Point_GPS","Precentage_cover","Species_number","Max_height","Dominant_sp","Quadrat_photo"
"125","2e45fab7-89ae-4c4c-8ac8-9e48f3d34bb6","8cc71140-4a5c-4e48-b291-2d31974aef77","2025-10-06T12:52:46.000Z","2025-10-06T14:07:31.000Z","QIII","QIII",3.7,"Quercus robur (Pedunculated Oak)",NA,51.414567,-0.650632,5,5698546,663370,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=8cc71140-4a5c-4e48-b291-2d31974aef77_1759755130.jpg","2025-10-06T12:47:28.000Z","2025-10-06T14:07:25.000Z","6 T1 P3","6","06/10/2025","Farm wood","T1","P3",51.414559,-0.650561,4,5698546,663375,"30U",80,3,13,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=2e45fab7-89ae-4c4c-8ac8-9e48f3d34bb6_1759754846.jpg"
"126","30110634-ed4a-441c-8007-ccd3f686e303","f3922d65-70ee-466f-a711-bf4a4102ca6b","2024-10-07T14:45:11.000Z","2024-10-07T16:03:44.000Z","QI","QI",8.6,"Alnus sp (Alder)",NA,51.412756,-0.648939,4,5698349,663494,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=f3922d65-70ee-466f-a711-bf4a4102ca6b_1728312309.jpg","2024-10-07T14:31:56.000Z","2024-10-07T16:03:25.000Z","8 T2 P2","8","07/10/2024","Gunnes's Thicket","T2","P2",51.412697,-0.648902,4,5698342,663497,"30U",100,5,11,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=30110634-ed4a-441c-8007-ccd3f686e303_1728311508.jpg"
"127","30110634-ed4a-441c-8007-ccd3f686e303","b07af695-7542-430e-b6b6-6948ce64bddf","2024-10-07T14:42:51.000Z","2024-10-07T16:03:40.000Z","QII","QII",4.5,"Betula pendula (Silver Birch)",NA,51.412644,-0.648865,4,5698336,663500,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=b07af695-7542-430e-b6b6-6948ce64bddf_1728312167.jpg","2024-10-07T14:31:56.000Z","2024-10-07T16:03:25.000Z","8 T2 P2","8","07/10/2024","Gunnes's Thicket","T2","P2",51.412697,-0.648902,4,5698342,663497,"30U",100,5,11,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=30110634-ed4a-441c-8007-ccd3f686e303_1728311508.jpg"
"128","30110634-ed4a-441c-8007-ccd3f686e303","795867f1-8245-4765-a6dd-583df0b170aa","2024-10-07T14:41:16.000Z","2024-10-07T16:03:35.000Z","QIII","QIII",5.38,"Crataegus monogyna (Hawthorn)",NA,51.412652,-0.648939,4,5698337,663495,"30U","","2024-10-07T14:31:56.000Z","2024-10-07T16:03:25.000Z","8 T2 P2","8","07/10/2024","Gunnes's Thicket","T2","P2",51.412697,-0.648902,4,5698342,663497,"30U",100,5,11,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=30110634-ed4a-441c-8007-ccd3f686e303_1728311508.jpg"
"129","30110634-ed4a-441c-8007-ccd3f686e303","425fc8e5-6b87-47bf-a0bf-5b9c517dc7df","2024-10-07T14:34:54.000Z","2024-10-07T16:03:26.000Z","QIV","QIV",2.44,"Alnus sp (Alder)",NA,51.412656,-0.648874,4,5698338,663499,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=425fc8e5-6b87-47bf-a0bf-5b9c517dc7df_1728311688.jpg","2024-10-07T14:31:56.000Z","2024-10-07T16:03:25.000Z","8 T2 P2","8","07/10/2024","Gunnes's Thicket","T2","P2",51.412697,-0.648902,4,5698342,663497,"30U",100,5,11,"grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=30110634-ed4a-441c-8007-ccd3f686e303_1728311508.jpg"
"130","3034bef3-3dd1-47af-8015-620d61950ae5","b9f0b71e-47ea-45fd-b4cd-2af4e13e1e2f","2024-10-07T14:49:16.000Z","2024-10-07T15:58:16.000Z","QIV","QIV",2.66,"Alnus sp (Alder)",NA,51.412762,-0.648805,4,5698350,663504,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=b9f0b71e-47ea-45fd-b4cd-2af4e13e1e2f_1728312536.jpg","2024-10-07T14:31:07.000Z","2024-10-07T15:58:06.000Z","8 T2 P1","8","07/10/2024","Gunnes's Thicket","T2","P1",51.412644,-0.64873,5,5698337,663509,"30U",100,2,44,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3034bef3-3dd1-47af-8015-620d61950ae5_1728311421.jpg"
"131","3034bef3-3dd1-47af-8015-620d61950ae5","122ec3bd-f208-4edc-8427-4affd5f97e35","2024-10-07T14:47:38.000Z","2024-10-07T15:58:13.000Z","QIII","QIII",3.28,"Alnus sp (Alder)",NA,51.412667,-0.648828,5,5698339,663502,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=122ec3bd-f208-4edc-8427-4affd5f97e35_1728312456.jpg","2024-10-07T14:31:07.000Z","2024-10-07T15:58:06.000Z","8 T2 P1","8","07/10/2024","Gunnes's Thicket","T2","P1",51.412644,-0.64873,5,5698337,663509,"30U",100,2,44,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3034bef3-3dd1-47af-8015-620d61950ae5_1728311421.jpg"
"132","3034bef3-3dd1-47af-8015-620d61950ae5","4859c358-74ee-4a91-b946-8dc8bb438c81","2024-10-07T14:43:16.000Z","2024-10-07T15:58:10.000Z","QII","QII",5.96,"Quercus petraea (Sessile Oak)",NA,51.412637,-0.648748,5,5698336,663508,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4859c358-74ee-4a91-b946-8dc8bb438c81_1728312093.jpg","2024-10-07T14:31:07.000Z","2024-10-07T15:58:06.000Z","8 T2 P1","8","07/10/2024","Gunnes's Thicket","T2","P1",51.412644,-0.64873,5,5698337,663509,"30U",100,2,44,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3034bef3-3dd1-47af-8015-620d61950ae5_1728311421.jpg"
"133","3034bef3-3dd1-47af-8015-620d61950ae5","7c39f7f9-2eaa-4ffa-a700-cd7717cdc38a","2024-10-07T14:35:32.000Z","2024-10-07T15:58:07.000Z","QI","QI",3.2,"Alnus sp (Alder)",NA,51.41272,-0.648847,5,5698345,663501,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=7c39f7f9-2eaa-4ffa-a700-cd7717cdc38a_1728311724.jpg","2024-10-07T14:31:07.000Z","2024-10-07T15:58:06.000Z","8 T2 P1","8","07/10/2024","Gunnes's Thicket","T2","P1",51.412644,-0.64873,5,5698337,663509,"30U",100,2,44,"Grass","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3034bef3-3dd1-47af-8015-620d61950ae5_1728311421.jpg"
"134","3521c666-21b9-46ad-bcbd-d07997681b35","c2c04925-00f5-4ed6-b59f-c72cdee3e679","2025-10-06T14:15:55.000Z","2025-10-06T15:35:38.000Z","QI","QI",9.5,"Betula pendula (Silver Birch)",NA,51.412965,-0.651824,7,5698366,663293,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c2c04925-00f5-4ed6-b59f-c72cdee3e679_1759760153.jpg","2025-10-06T13:36:54.000Z","2025-10-06T15:35:37.000Z","2 T2 P4","2","06/10/2025","Mann's Copse","T2","P4",51.412909,-0.651896,5,5698359,663288,"30U",10,2,18,"Common Braken","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3521c666-21b9-46ad-bcbd-d07997681b35_1759757811.jpg"
"135","3521c666-21b9-46ad-bcbd-d07997681b35","1a8d1130-2fd4-4293-ab5c-a4daa60dea5b","2025-10-06T14:16:34.000Z","2025-10-06T15:35:41.000Z","QIV","QIV",16.7,"Acer pseudoplatanus (Sycamore)",NA,51.413111,-0.651741,9,5698382,663298,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1a8d1130-2fd4-4293-ab5c-a4daa60dea5b_1759760188.jpg","2025-10-06T13:36:54.000Z","2025-10-06T15:35:37.000Z","2 T2 P4","2","06/10/2025","Mann's Copse","T2","P4",51.412909,-0.651896,5,5698359,663288,"30U",10,2,18,"Common Braken","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3521c666-21b9-46ad-bcbd-d07997681b35_1759757811.jpg"
"136","360cd381-7add-4f54-931d-32ef4f8e2c0f","08bffd27-53a0-445a-ab62-19813dc09999","2025-10-06T14:21:31.000Z","2025-10-06T15:14:58.000Z","QIV","QIV",7.93,"Quercus robur (Pedunculated Oak)",1995,51.410092,-0.645444,6,5698060,663747,"30U","","2025-10-06T14:04:18.000Z","2025-10-06T15:14:44.000Z","5 T2 P1","5","06/10/2025","Elms Slope","T2","P1",51.409968,-0.645131,5,5698047,663769,"30U",0,0,0,"No","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=360cd381-7add-4f54-931d-32ef4f8e2c0f_1759759410.jpg"
"137","360cd381-7add-4f54-931d-32ef4f8e2c0f","f64ad41c-a43a-4016-b853-5aec852e39f8","2025-10-06T14:15:59.000Z","2025-10-06T15:14:54.000Z","QIII","QIII",5.11,"Quercus robur (Pedunculated Oak)",2127,51.410148,-0.645505,6,5698066,663742,"30U","","2025-10-06T14:04:18.000Z","2025-10-06T15:14:44.000Z","5 T2 P1","5","06/10/2025","Elms Slope","T2","P1",51.409968,-0.645131,5,5698047,663769,"30U",0,0,0,"No","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=360cd381-7add-4f54-931d-32ef4f8e2c0f_1759759410.jpg"
"138","360cd381-7add-4f54-931d-32ef4f8e2c0f","f4bf042e-2d64-48fc-8257-d663df0f31c8","2025-10-06T14:10:11.000Z","2025-10-06T15:14:50.000Z","QII","QII",10.84,"Quercus robur (Pedunculated Oak)",NA,51.410177,-0.645524,5,5698070,663741,"30U","","2025-10-06T14:04:18.000Z","2025-10-06T15:14:44.000Z","5 T2 P1","5","06/10/2025","Elms Slope","T2","P1",51.409968,-0.645131,5,5698047,663769,"30U",0,0,0,"No","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=360cd381-7add-4f54-931d-32ef4f8e2c0f_1759759410.jpg"
"139","360cd381-7add-4f54-931d-32ef4f8e2c0f","0f3db8c1-b493-42f8-bc8a-69f0a1d348d3","2025-10-06T14:07:21.000Z","2025-10-06T15:14:46.000Z","QI","QI",4.17,"Quercus petraea (Sessile Oak)",NA,51.410117,-0.645539,5,5698063,663740,"30U","","2025-10-06T14:04:18.000Z","2025-10-06T15:14:44.000Z","5 T2 P1","5","06/10/2025","Elms Slope","T2","P1",51.409968,-0.645131,5,5698047,663769,"30U",0,0,0,"No","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=360cd381-7add-4f54-931d-32ef4f8e2c0f_1759759410.jpg"
"140","37247ecd-1600-418c-b345-e1519fd9db49","a4c1c69b-7cf5-4f57-a99f-8f1c8b264843","2024-10-07T18:28:06.000Z","2024-10-07T18:33:43.000Z","QIV","QIV",5.8,"Betula pendula (Silver Birch)",NA,51.411662,-0.645208,4,5698235,663758,"30U","","2024-10-07T16:49:59.000Z","2024-10-07T18:33:30.000Z","7 T1 P5","7","07/10/2024","Elms Slope","T1","P5",NA,NA,NA,NA,NA,"",80,6,39,"Bromes","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=37247ecd-1600-418c-b345-e1519fd9db49_1728319783.jpg"
"141","37247ecd-1600-418c-b345-e1519fd9db49","9bcf2d45-1bcf-4f9e-b81c-b0849d4da9a0","2024-10-07T18:26:10.000Z","2024-10-07T18:33:40.000Z","QIII","QIII",7.1,"Betula pendula (Silver Birch)",NA,51.41146,-0.645115,4,5698213,663765,"30U","","2024-10-07T16:49:59.000Z","2024-10-07T18:33:30.000Z","7 T1 P5","7","07/10/2024","Elms Slope","T1","P5",NA,NA,NA,NA,NA,"",80,6,39,"Bromes","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=37247ecd-1600-418c-b345-e1519fd9db49_1728319783.jpg"
"142","37247ecd-1600-418c-b345-e1519fd9db49","df224e4d-ea4e-44f1-89b2-7a4fe2f0fce6","2024-10-07T18:25:02.000Z","2024-10-07T18:33:37.000Z","QII","QII",3.8,"Betula pendula (Silver Birch)",NA,51.411556,-0.645039,4,5698224,663770,"30U","","2024-10-07T16:49:59.000Z","2024-10-07T18:33:30.000Z","7 T1 P5","7","07/10/2024","Elms Slope","T1","P5",NA,NA,NA,NA,NA,"",80,6,39,"Bromes","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=37247ecd-1600-418c-b345-e1519fd9db49_1728319783.jpg"
"143","37247ecd-1600-418c-b345-e1519fd9db49","92dff88b-5502-4419-9cf9-842c6706c217","2024-10-07T18:19:05.000Z","2024-10-07T18:33:32.000Z","QI","QI",4.2,"Betula pendula (Silver Birch)",NA,51.411556,-0.645039,4,5698224,663770,"30U","","2024-10-07T16:49:59.000Z","2024-10-07T18:33:30.000Z","7 T1 P5","7","07/10/2024","Elms Slope","T1","P5",NA,NA,NA,NA,NA,"",80,6,39,"Bromes","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=37247ecd-1600-418c-b345-e1519fd9db49_1728319783.jpg"
"144","39a25ce7-85c4-4336-9dbd-9129a578d47f","ee986d39-d1f2-47cf-94b6-046d85059611","2025-10-06T15:07:02.000Z","2025-10-06T15:57:15.000Z","QIV","QIV",4.1,"Quercus robur (Pedunculated Oak)",1490,51.413455,-0.640498,10,5698445,664079,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=ee986d39-d1f2-47cf-94b6-046d85059611_1759763179.jpg","2025-10-06T14:43:22.000Z","2025-10-06T15:56:55.000Z","1 T2 P2","1","06/10/2025","Merten's Acres","T2","P2",51.413402,-0.640486,4,5698439,664080,"30U",10,1,49,"Urtica","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=39a25ce7-85c4-4336-9dbd-9129a578d47f_1759761783.jpg"
"145","39a25ce7-85c4-4336-9dbd-9129a578d47f","4ed28725-e660-4e22-abb0-413d90329d29","2025-10-06T15:05:46.000Z","2025-10-06T15:57:11.000Z","QIII","QIII",5.4,"Quercus robur (Pedunculated Oak)",157,51.413354,-0.640632,8,5698434,664070,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=4ed28725-e660-4e22-abb0-413d90329d29_1759763142.jpg","2025-10-06T14:43:22.000Z","2025-10-06T15:56:55.000Z","1 T2 P2","1","06/10/2025","Merten's Acres","T2","P2",51.413402,-0.640486,4,5698439,664080,"30U",10,1,49,"Urtica","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=39a25ce7-85c4-4336-9dbd-9129a578d47f_1759761783.jpg"
"146","39a25ce7-85c4-4336-9dbd-9129a578d47f","f636c5a8-3143-4ac0-8560-36400d475c1d","2025-10-06T15:03:16.000Z","2025-10-06T15:57:06.000Z","QI","QI",7.5,"Acer pseudoplatanus (Sycamore)",NA,51.413365,-0.640378,5,5698436,664087,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=f636c5a8-3143-4ac0-8560-36400d475c1d_1759762994.jpg","2025-10-06T14:43:22.000Z","2025-10-06T15:56:55.000Z","1 T2 P2","1","06/10/2025","Merten's Acres","T2","P2",51.413402,-0.640486,4,5698439,664080,"30U",10,1,49,"Urtica","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=39a25ce7-85c4-4336-9dbd-9129a578d47f_1759761783.jpg"
"147","39a25ce7-85c4-4336-9dbd-9129a578d47f","5d567de8-a836-47d2-9379-eab4d2310408","2025-10-06T15:04:29.000Z","2025-10-06T15:56:56.000Z","QII","QII",9.5,"Quercus robur (Pedunculated Oak)",NA,51.41329,-0.640446,11,5698427,664083,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=5d567de8-a836-47d2-9379-eab4d2310408_1759763059.jpg","2025-10-06T14:43:22.000Z","2025-10-06T15:56:55.000Z","1 T2 P2","1","06/10/2025","Merten's Acres","T2","P2",51.413402,-0.640486,4,5698439,664080,"30U",10,1,49,"Urtica","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=39a25ce7-85c4-4336-9dbd-9129a578d47f_1759761783.jpg"
"148","3a3665e7-56c7-4161-847e-c8eb4e90c3e4","ed255ff6-1d26-456e-b781-5c00ef1a6dc3","2024-10-07T16:23:13.000Z","2024-10-07T16:23:29.000Z","QIV","QIV",8.72,"Acer pseudoplatanus (Sycamore)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:05:18.000Z","2024-10-07T16:19:08.000Z","3 T1 P1","3","07/10/2024","Nash's Copse","T1","P1",51.41426,0.64594,4,5698523,336302,"31U",45,4,120,"Common Tamarisk moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3a3665e7-56c7-4161-847e-c8eb4e90c3e4_1728317108.jpg"
"149","3a3665e7-56c7-4161-847e-c8eb4e90c3e4","9ecdf4c1-a863-402e-aa3f-7ea1ddf570f6","2024-10-07T16:21:44.000Z","2024-10-07T16:23:27.000Z","QIII","QIII",11.39,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:05:18.000Z","2024-10-07T16:19:08.000Z","3 T1 P1","3","07/10/2024","Nash's Copse","T1","P1",51.41426,0.64594,4,5698523,336302,"31U",45,4,120,"Common Tamarisk moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3a3665e7-56c7-4161-847e-c8eb4e90c3e4_1728317108.jpg"
"150","3a3665e7-56c7-4161-847e-c8eb4e90c3e4","d4ecb13b-1e55-4af0-88ee-4af11fed24be","2024-10-07T16:21:14.000Z","2024-10-07T16:23:26.000Z","QII","QII",5.2,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:05:18.000Z","2024-10-07T16:19:08.000Z","3 T1 P1","3","07/10/2024","Nash's Copse","T1","P1",51.41426,0.64594,4,5698523,336302,"31U",45,4,120,"Common Tamarisk moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3a3665e7-56c7-4161-847e-c8eb4e90c3e4_1728317108.jpg"
"151","3a3665e7-56c7-4161-847e-c8eb4e90c3e4","b614dcfb-04aa-482c-b472-258d4b298e0c","2024-10-07T16:20:47.000Z","2024-10-07T16:23:24.000Z","QI","QI",4.82,"Betula pendula (Silver Birch)",NA,NA,NA,NA,NA,NA,"","","2024-10-07T16:05:18.000Z","2024-10-07T16:19:08.000Z","3 T1 P1","3","07/10/2024","Nash's Copse","T1","P1",51.41426,0.64594,4,5698523,336302,"31U",45,4,120,"Common Tamarisk moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3a3665e7-56c7-4161-847e-c8eb4e90c3e4_1728317108.jpg"
"152","3af70270-4a0b-41a5-9fa7-d2e3794d83f4","e5311953-aae6-4440-b273-f1a3d9ef8aa0","2024-10-07T15:58:21.000Z","2024-10-08T11:00:24.000Z","QIV","QIV",3.8,"Acer pseudoplatanus (Sycamore)",NA,51.414483,-0.649279,4,5698540,663465,"30U","","2024-10-07T15:27:14.000Z","2024-10-08T11:00:11.000Z","6 T2 P1","6","07/10/2024","Farm wood","T2","P1",51.414505,-0.649281,4,5698542,663464,"30U",50,4,8,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3af70270-4a0b-41a5-9fa7-d2e3794d83f4_1728314830.jpg"
"153","3af70270-4a0b-41a5-9fa7-d2e3794d83f4","f2e2a742-6c66-4abe-a004-dd17b92cceab","2024-10-07T15:58:05.000Z","2024-10-08T11:00:20.000Z","QIII","QIII",3.79,"Acer pseudoplatanus (Sycamore)",NA,51.414555,-0.649174,4,5698548,663472,"30U","","2024-10-07T15:27:14.000Z","2024-10-08T11:00:11.000Z","6 T2 P1","6","07/10/2024","Farm wood","T2","P1",51.414505,-0.649281,4,5698542,663464,"30U",50,4,8,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3af70270-4a0b-41a5-9fa7-d2e3794d83f4_1728314830.jpg"
"154","3af70270-4a0b-41a5-9fa7-d2e3794d83f4","3246d79c-57db-4825-b1ef-7d96d79e1cd9","2024-10-07T15:57:47.000Z","2024-10-08T11:00:17.000Z","QII","QII",1.62,"Acer pseudoplatanus (Sycamore)",NA,51.414586,-0.649286,4,5698551,663464,"30U","","2024-10-07T15:27:14.000Z","2024-10-08T11:00:11.000Z","6 T2 P1","6","07/10/2024","Farm wood","T2","P1",51.414505,-0.649281,4,5698542,663464,"30U",50,4,8,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3af70270-4a0b-41a5-9fa7-d2e3794d83f4_1728314830.jpg"
"155","3af70270-4a0b-41a5-9fa7-d2e3794d83f4","45da28ec-db5e-4f82-847b-bd05e85097f3","2024-10-07T15:57:34.000Z","2024-10-08T11:00:13.000Z","QI","QI",4.58,"Acer pseudoplatanus (Sycamore)",NA,51.414499,-0.649317,4,5698542,663462,"30U","","2024-10-07T15:27:14.000Z","2024-10-08T11:00:11.000Z","6 T2 P1","6","07/10/2024","Farm wood","T2","P1",51.414505,-0.649281,4,5698542,663464,"30U",50,4,8,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3af70270-4a0b-41a5-9fa7-d2e3794d83f4_1728314830.jpg"
"156","3af81a8d-89dd-41de-b9da-54e276f6c5c1","b8e37795-fb2b-4eaa-b43d-7052b7994001","2025-10-06T14:13:27.000Z","2025-10-06T14:25:44.000Z","QI","QI",3.3,"Betula pendula (Silver Birch)",1082,51.41549,-0.647482,10,5698656,663586,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=b8e37795-fb2b-4eaa-b43d-7052b7994001_1759760003.jpg","2025-10-06T14:11:26.000Z","2025-10-06T14:25:42.000Z","9 T1 P4","9","06/10/2025","Cheapside Field","T1","P4",51.415381,-0.647512,8,5698644,663584,"30U",4,3,80,"Narrow leaved ash","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3af81a8d-89dd-41de-b9da-54e276f6c5c1_1759759655.jpg"
"157","3af81a8d-89dd-41de-b9da-54e276f6c5c1","0ae910e2-d1ac-4851-b447-6e4cbc1bb270","2025-10-06T14:20:58.000Z","2025-10-06T14:25:53.000Z","QIII","QIII",1.6,"Other species",NA,51.415448,-0.647522,19,5698651,663583,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=0ae910e2-d1ac-4851-b447-6e4cbc1bb270_1759760414.jpg","2025-10-06T14:11:26.000Z","2025-10-06T14:25:42.000Z","9 T1 P4","9","06/10/2025","Cheapside Field","T1","P4",51.415381,-0.647512,8,5698644,663584,"30U",4,3,80,"Narrow leaved ash","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3af81a8d-89dd-41de-b9da-54e276f6c5c1_1759759655.jpg"
"158","3af81a8d-89dd-41de-b9da-54e276f6c5c1","bd2acc4a-26c4-4b26-a1e5-f938270f2167","2025-10-06T14:18:04.000Z","2025-10-06T14:25:49.000Z","QII","QII",1.1,"Fagus sylvatica (Beech)",NA,51.415425,-0.647481,8,5698649,663586,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=bd2acc4a-26c4-4b26-a1e5-f938270f2167_1759760266.jpg","2025-10-06T14:11:26.000Z","2025-10-06T14:25:42.000Z","9 T1 P4","9","06/10/2025","Cheapside Field","T1","P4",51.415381,-0.647512,8,5698644,663584,"30U",4,3,80,"Narrow leaved ash","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=3af81a8d-89dd-41de-b9da-54e276f6c5c1_1759759655.jpg"
